ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M,High_Discount
3254,-0.9237993849488977,0.006689172101598107,0.5160758020834276,-0.37273475070016515,-0.20816164031477966,0.33754191265301703,0,False,False,False,True,False,True,False,True,False,0
3255,-0.9237993849488977,0.7141334408081224,-2.2928494420814087,-0.37273475070016515,-0.5784225235807375,0.3405994501750804,0,False,False,False,False,False,True,False,True,True,0
3256,0.828376754911928,1.4215777095146467,-1.5646095639645994,0.2839542646692272,-0.3932920819477586,1.3031122621206364,1,True,False,False,False,False,True,False,True,False,0
3257,0.828376754911928,-0.7007550966049262,-1.5229958566436388,-0.37273475070016515,-0.4550022291587516,0.763762643228654,0,False,True,False,False,False,True,True,False,True,0
3258,-0.04771131501848488,-0.7007550966049262,0.24558670449718414,-0.37273475070016515,-0.2698717875257726,1.04138705023201,0,False,False,False,True,False,True,False,False,False,0
3259,0.828376754911928,-1.4081993653114504,0.7449511923487107,-0.37273475070016515,-0.20816164031477966,0.2714991021764478,1,False,False,True,False,False,True,False,True,False,0
3260,-0.9237993849488977,0.006689172101598107,-0.17055036871242127,-0.37273475070016515,-0.3315819347367656,1.132501668389499,1,False,False,False,True,False,True,False,True,False,0
3261,-0.04771131501848488,1.4215777095146467,1.306736241181678,-0.37273475070016515,-0.7635529652137165,0.8616038439346825,1,False,False,False,False,False,True,True,False,False,0
3262,0.828376754911928,-1.4081993653114504,0.7865648996696712,-1.0294237660695575,-0.2698717875257726,1.374047132632507,1,True,False,False,False,True,False,True,False,False,0
3263,-0.04771131501848488,0.7141334408081224,-0.23297092969386207,0.2839542646692272,-0.5167123763697445,0.3424339726883185,0,False,True,False,False,True,False,False,True,False,0
3264,-0.04771131501848488,0.006689172101598107,-0.024902393089059373,-0.37273475070016515,-0.3932920819477586,0.2873982972911774,1,False,False,False,True,True,False,False,True,True,0
3265,-0.04771131501848488,1.4215777095146467,0.12074558253430252,-1.0294237660695575,-0.7018428180027235,0.7772158083257329,0,False,False,True,False,True,False,True,False,True,0
3266,-0.04771131501848488,-0.7007550966049262,0.3496209727995855,-0.37273475070016515,-0.7018428180027235,0.4182609032354906,1,False,False,False,True,True,False,True,False,True,0
3267,-0.9237993849488977,-1.4081993653114504,0.12074558253430252,0.2839542646692272,-0.5784225235807375,0.4781886386679331,0,False,False,False,False,True,False,False,True,False,0
3268,-1.7998874548793105,0.006689172101598107,0.6617237777067896,-1.0294237660695575,-0.7635529652137165,1.3807737151810464,1,True,False,False,False,True,False,False,True,False,0
3269,0.828376754911928,0.7141334408081224,0.1415524361947828,-0.37273475070016515,-0.3315819347367656,0.8041221385198907,1,False,True,False,False,True,False,False,True,False,0
3270,-1.7998874548793105,-0.7007550966049262,-1.0444382224525925,-0.37273475070016515,-0.2698717875257726,0.5986556170372307,0,False,False,False,True,True,False,False,True,False,0
3271,0.828376754911928,0.006689172101598107,-1.4397684420017178,-1.0294237660695575,-0.5784225235807375,0.9924664498789957,0,False,False,True,False,True,False,False,True,True,0
3272,0.828376754911928,0.7141334408081224,1.0986677045768753,-1.0294237660695575,-0.5167123763697445,0.5876484819578025,0,False,False,False,True,True,False,False,True,False,0
3273,0.828376754911928,0.7141334408081224,-0.8155628321873096,0.2839542646692272,-0.3932920819477586,1.0548402153290888,1,False,False,False,False,True,False,True,False,True,0
3274,-0.9237993849488977,1.4215777095146467,-0.31619834433578314,-1.0294237660695575,-0.5784225235807375,0.752144000644813,0,True,False,False,False,True,False,True,False,False,0
3275,-0.9237993849488977,1.4215777095146467,0.5576895094043882,-0.37273475070016515,-0.5784225235807375,1.17836473122045,1,False,True,False,False,True,False,True,False,True,0
3276,-1.7998874548793105,1.4215777095146467,0.6409169240463093,0.2839542646692272,-0.5784225235807375,1.2590837218029234,1,False,False,False,True,True,False,True,False,False,0
3277,-0.9237993849488977,0.7141334408081224,-1.5854164176250798,-0.37273475070016515,-0.2698717875257726,0.3644482428471749,1,False,False,True,False,True,False,False,True,False,0
3278,0.828376754911928,1.4215777095146467,-1.1276656370945137,-0.37273475070016515,-0.5167123763697445,1.0786890080011833,1,False,False,False,True,True,False,True,False,False,0
3279,-0.9237993849488977,0.7141334408081224,0.01671131423190117,-1.0294237660695575,-0.4550022291587516,1.4468165256576158,0,False,False,False,False,True,False,True,False,True,0
3280,-0.9237993849488977,-0.7007550966049262,0.6825306313672699,-1.0294237660695575,-0.5167123763697445,0.6940507877256086,0,True,False,False,False,True,False,True,False,False,0
3281,-0.04771131501848488,0.006689172101598107,-0.2953914906753029,-1.0294237660695575,-0.3932920819477586,0.29473638734412955,1,False,True,False,False,True,False,False,True,False,0
3282,-0.9237993849488977,0.006689172101598107,0.6617237777067896,-1.0294237660695575,-0.3932920819477586,0.8108487210684302,0,False,False,False,True,True,False,False,True,False,0
3283,-0.9237993849488977,0.7141334408081224,-0.7323354175453886,-0.37273475070016515,-0.6401326707917305,0.49836838631355146,0,False,False,True,False,True,False,True,False,False,0
3284,-1.7998874548793105,-0.7007550966049262,-1.148472490754994,-0.37273475070016515,-0.7635529652137165,0.9294811769244898,0,False,False,False,True,False,False,True,False,True,0
3285,-0.04771131501848488,-1.4081993653114504,-0.2121640760333818,-1.0294237660695575,-0.2698717875257726,0.7178995803977031,1,False,False,False,False,False,False,True,False,False,0
3286,-0.9237993849488977,0.006689172101598107,-0.39942575897770427,-0.37273475070016515,-0.5784225235807375,0.5821449144180885,0,True,False,False,False,False,False,True,False,True,0
3287,-0.04771131501848488,1.4215777095146467,0.22477985083670388,-0.37273475070016515,-0.4550022291587516,1.3826082376942845,0,False,True,False,False,False,False,True,False,False,0
3288,-0.9237993849488977,-1.4081993653114504,-1.5646095639645994,-0.37273475070016515,-0.2698717875257726,0.5362818515871376,0,False,False,False,True,False,False,True,False,True,0
3289,-0.9237993849488977,-0.7007550966049262,-1.210893051736435,0.2839542646692272,-0.3932920819477586,1.4119605979060932,1,False,False,True,False,False,False,False,True,False,0
3290,-1.7998874548793105,1.4215777095146467,-0.7947559785268294,-1.0294237660695575,-0.3932920819477586,0.6206698871960872,0,False,False,False,True,False,False,True,False,True,0
3291,0.828376754911928,-0.7007550966049262,0.8905991679720725,-1.0294237660695575,-0.7018428180027235,1.2285083465822895,1,False,False,False,False,False,False,False,False,False,0
3292,0.828376754911928,-1.4081993653114504,1.244315680200237,-1.0294237660695575,-0.20816164031477966,1.0554517228335016,0,True,False,False,False,False,False,False,False,True,0
3293,-1.7998874548793105,0.7141334408081224,-1.4813821493226784,0.2839542646692272,-0.6401326707917305,0.8603808289258571,0,False,True,False,False,False,False,False,False,True,0
3294,0.828376754911928,-0.7007550966049262,0.9738265826139937,0.2839542646692272,-0.2698717875257726,0.889121681633253,0,False,False,False,True,False,False,False,True,True,0
3295,-0.04771131501848488,-1.4081993653114504,-1.148472490754994,-0.37273475070016515,-0.5167123763697445,0.39685814058104685,1,False,False,True,False,False,False,True,False,False,0
3296,-0.9237993849488977,1.4215777095146467,-1.7726781005694021,-1.0294237660695575,-0.5167123763697445,0.7943380184492879,1,False,False,False,True,False,False,True,False,True,0
3297,0.828376754911928,0.7141334408081224,0.47446209476246715,-1.0294237660695575,-0.3932920819477586,0.5888714969666279,1,False,False,False,False,False,False,True,False,False,0
3298,-0.9237993849488977,0.006689172101598107,-0.10812980773098047,-1.0294237660695575,-0.4550022291587516,0.8285824386963978,1,True,False,False,False,False,False,False,True,True,0
3299,0.828376754911928,0.7141334408081224,0.6825306313672699,-0.37273475070016515,-0.5784225235807375,0.4806346686855838,1,False,True,False,False,False,False,False,True,True,0
3300,-0.04771131501848488,0.7141334408081224,-0.04570924674953965,-0.37273475070016515,-0.20816164031477966,0.7857769133875103,0,False,False,False,True,False,False,True,False,False,0
3301,-0.9237993849488977,-1.4081993653114504,0.4120415337810263,-0.37273475070016515,-0.4550022291587516,0.46351245856202883,0,False,False,True,False,False,False,False,True,False,0
3302,-0.04771131501848488,1.4215777095146467,-0.10812980773098047,-0.37273475070016515,-0.5167123763697445,0.8041221385198907,1,False,False,False,True,False,False,False,True,True,0
3303,-0.9237993849488977,0.7141334408081224,-0.8363696858477899,-1.0294237660695575,-0.7018428180027235,1.241350004174956,0,False,False,False,False,False,False,True,False,False,0
3304,-0.04771131501848488,-0.7007550966049262,0.24558670449718414,-1.0294237660695575,-0.5167123763697445,0.3876855280148567,0,True,False,False,False,False,False,False,True,True,0
3305,0.828376754911928,0.7141334408081224,-0.5034600272801056,-1.0294237660695575,-0.6401326707917305,0.35405261527215937,0,False,True,False,False,False,False,True,False,True,0
3306,0.828376754911928,-1.4081993653114504,-0.04570924674953965,-1.0294237660695575,-0.3315819347367656,0.9686176572069012,0,False,False,False,True,False,True,True,False,False,0
3307,-0.04771131501848488,0.006689172101598107,0.2663935581576644,-0.37273475070016515,-0.2698717875257726,1.3838312527031098,0,False,False,True,False,False,True,False,True,False,0
3308,0.828376754911928,0.006689172101598107,-1.1692793444154743,-1.0294237660695575,-0.3315819347367656,0.2274705618587349,0,False,False,False,True,False,True,False,True,True,0
3309,0.828376754911928,0.006689172101598107,0.5160758020834276,0.2839542646692272,-0.20816164031477966,0.2305280993807983,0,False,False,False,False,False,True,False,True,False,0
3310,-0.04771131501848488,0.006689172101598107,1.2651225338607175,-0.37273475070016515,-0.7635529652137165,0.3075780449367958,0,True,False,False,False,False,True,False,True,True,0
3311,-0.04771131501848488,1.4215777095146467,0.8281786069906317,-0.37273475070016515,-0.7018428180027235,0.9612795671539491,0,False,True,False,False,False,True,True,False,False,0
3312,-0.04771131501848488,-0.7007550966049262,-0.08732295407050018,-1.0294237660695575,-0.5784225235807375,0.9325387144465532,0,False,False,False,True,False,True,False,True,True,0
3313,-0.9237993849488977,-1.4081993653114504,-1.1900861980759545,-0.37273475070016515,-0.20816164031477966,0.9093014292788714,1,False,False,True,False,False,True,True,False,True,0
3314,-0.04771131501848488,0.7141334408081224,0.03751816789238144,-1.0294237660695575,-0.4550022291587516,0.29534789484854224,1,False,False,False,True,False,True,False,True,False,0
3315,1.7044648248423406,0.7141334408081224,-0.8779833931687505,-1.0294237660695575,-0.4550022291587516,1.2548031692720347,0,False,False,False,False,False,True,False,False,True,0
3316,-0.9237993849488977,-1.4081993653114504,-0.8155628321873096,-1.0294237660695575,-0.20816164031477966,1.0670703654173423,1,True,False,False,False,False,True,True,False,True,0
3317,-0.9237993849488977,1.4215777095146467,-1.6270301249460402,-1.0294237660695575,-0.20816164031477966,0.5063179838709163,1,False,True,False,False,False,True,True,False,True,0
3318,0.828376754911928,0.006689172101598107,-1.4397684420017178,-0.37273475070016515,-0.2698717875257726,0.7478634481139242,0,False,False,False,True,False,True,True,False,True,0
3319,-0.9237993849488977,-0.7007550966049262,0.9114060216325528,-1.0294237660695575,-0.7635529652137165,0.42804502330609345,0,False,False,True,False,False,True,True,False,True,0
3320,-0.04771131501848488,0.7141334408081224,-1.065245076113073,-1.0294237660695575,-0.4550022291587516,0.9704521797201393,0,False,False,False,True,False,True,False,True,False,0
3321,-1.7998874548793105,0.7141334408081224,-0.33700519799626344,-1.0294237660695575,-0.5784225235807375,0.7148420428756397,1,False,False,False,False,False,True,True,False,False,0
3322,-0.04771131501848488,0.006689172101598107,-0.6699148565639478,1.597332295408012,-0.4550022291587516,0.3479375402280326,0,True,False,False,False,False,True,True,False,True,0
3323,-0.9237993849488977,0.7141334408081224,-1.231699905396915,-0.37273475070016515,-0.7018428180027235,1.2707023643867643,1,False,True,False,False,False,True,True,False,True,0
3324,0.828376754911928,-1.4081993653114504,0.7033374850277501,-1.0294237660695575,-0.5167123763697445,0.30023995488384364,1,False,False,False,True,False,True,True,False,False,0
3325,-0.9237993849488977,-0.7007550966049262,0.5576895094043882,-0.37273475070016515,-0.3315819347367656,1.010811675011376,1,False,False,True,False,False,True,True,False,True,0
3326,-0.9237993849488977,-1.4081993653114504,0.6409169240463093,-0.37273475070016515,-0.2698717875257726,0.9478264020568702,0,False,False,False,True,False,True,False,True,True,0
3327,-0.04771131501848488,-0.7007550966049262,-1.1276656370945137,-0.37273475070016515,-0.6401326707917305,1.3997304478178396,0,False,False,False,False,False,True,True,False,True,0
3328,-0.04771131501848488,0.006689172101598107,0.6825306313672699,-0.37273475070016515,-0.7635529652137165,0.8481506788376035,0,True,False,False,False,False,True,False,True,True,0
3329,0.828376754911928,1.4215777095146467,0.18316614351574334,-1.0294237660695575,-0.5784225235807375,0.40052718560752293,0,False,True,False,False,False,True,False,True,True,0
3330,-0.04771131501848488,1.4215777095146467,-0.8779833931687505,-1.0294237660695575,-0.7018428180027235,1.3098388446691758,0,False,False,False,True,False,True,False,False,True,0
3331,1.7044648248423406,0.006689172101598107,0.2872004118181447,1.597332295408012,-0.3315819347367656,1.2395154816617178,0,False,False,True,False,False,True,False,False,True,0
3332,-0.04771131501848488,0.7141334408081224,0.12074558253430252,-1.0294237660695575,-0.7018428180027235,1.3489753249515872,1,False,False,False,True,False,True,False,True,True,0
3333,-0.9237993849488977,-1.4081993653114504,-0.48265317361962534,0.9406432800386195,-0.4550022291587516,0.6506337549123085,0,False,False,False,False,False,True,True,False,False,0
3334,0.828376754911928,0.006689172101598107,-0.12893666139146073,-0.37273475070016515,-0.7635529652137165,0.24642729449552794,1,True,False,False,False,False,True,False,False,False,0
3335,1.7044648248423406,1.4215777095146467,1.1610882655583161,0.9406432800386195,-0.20816164031477966,0.3094125674500338,0,False,True,False,False,False,True,True,False,True,0
3336,-0.9237993849488977,0.7141334408081224,-0.6491080029034675,-1.0294237660695575,-0.7018428180027235,0.7931150034404625,1,False,False,False,True,False,True,True,False,False,0
3337,-0.9237993849488977,0.7141334408081224,-0.5450737346010661,-0.37273475070016515,-0.20816164031477966,0.6983313402564973,0,False,False,True,False,False,True,True,False,True,0
3338,1.7044648248423406,-0.7007550966049262,-0.12893666139146073,0.2839542646692272,-0.7018428180027235,0.48736125123412327,0,False,False,False,True,False,True,False,True,False,0
3339,-0.9237993849488977,0.7141334408081224,0.9322128752930331,-1.0294237660695575,-0.3932920819477586,0.4268220082972681,1,False,False,False,False,False,True,False,True,False,0
3340,-0.04771131501848488,-1.4081993653114504,1.2859293875211977,-1.0294237660695575,-0.5167123763697445,0.9894089123569323,0,True,False,False,False,False,True,False,True,False,0
3341,-0.04771131501848488,0.006689172101598107,-0.5034600272801056,-1.0294237660695575,-0.3932920819477586,0.8028991235110654,1,False,True,False,False,False,True,True,False,True,0
3342,0.828376754911928,0.7141334408081224,-1.3149273200388363,0.2839542646692272,-0.4550022291587516,0.4494477859605372,0,False,False,False,True,False,True,False,True,True,0
3343,-0.9237993849488977,0.7141334408081224,-1.3565410273597966,-0.37273475070016515,-0.5784225235807375,1.0560632303379143,1,False,False,True,False,False,True,False,True,True,0
3344,0.828376754911928,-1.4081993653114504,0.9322128752930331,-0.37273475070016515,-0.4550022291587516,1.2725368869000024,0,False,False,False,True,False,True,False,True,False,0
3345,-0.9237993849488977,0.7141334408081224,-1.60622327128556,-1.0294237660695575,-0.3932920819477586,0.6292309922578647,0,False,False,False,False,False,True,True,False,False,0
3346,-0.04771131501848488,-1.4081993653114504,-1.148472490754994,0.2839542646692272,-0.7635529652137165,0.8261364086787472,0,True,False,False,False,False,True,True,False,False,0
3347,-0.04771131501848488,1.4215777095146467,-1.231699905396915,0.2839542646692272,-0.20816164031477966,0.7105614903447509,0,False,True,False,False,False,True,False,True,True,0
3348,-0.04771131501848488,-0.7007550966049262,1.244315680200237,-1.0294237660695575,-0.6401326707917305,0.7827193758654469,1,False,False,False,True,False,True,False,False,False,0
3349,-0.9237993849488977,-1.4081993653114504,0.4952689484229474,0.2839542646692272,-0.4550022291587516,0.799841585989002,0,False,False,True,False,False,True,False,False,True,0
3350,-0.9237993849488977,1.4215777095146467,-0.5034600272801056,-1.0294237660695575,-0.5784225235807375,0.43905215838552164,0,False,False,False,True,False,True,False,True,True,0
3351,-0.04771131501848488,1.4215777095146467,-1.1068587834340335,-1.0294237660695575,-0.4550022291587516,1.408291552879617,0,False,False,False,False,False,True,False,True,True,0
3352,-0.04771131501848488,0.7141334408081224,1.2027019728792767,-0.37273475070016515,-0.3932920819477586,1.4144066279237437,0,True,False,False,False,False,True,True,False,True,0
3353,-0.04771131501848488,0.006689172101598107,0.7033374850277501,-1.0294237660695575,-0.20816164031477966,0.5209941639768206,1,False,True,False,False,False,True,True,False,True,0
3354,-0.04771131501848488,1.4215777095146467,-0.4202326126381845,-0.37273475070016515,-0.7018428180027235,0.5625766742768827,0,False,False,False,True,False,True,True,False,True,0
3355,-0.04771131501848488,0.7141334408081224,-1.0236313687921124,0.2839542646692272,-0.5167123763697445,0.8585463064126191,0,False,False,True,False,False,True,True,False,True,0
3356,-1.7998874548793105,0.7141334408081224,-1.0028245151316322,-0.37273475070016515,-0.7018428180027235,1.3813852226854593,1,False,False,False,True,False,True,False,False,False,0
3357,-0.04771131501848488,0.006689172101598107,-0.9820176614711519,2.9107103261467966,-0.4550022291587516,1.2872130670059068,0,False,False,False,False,False,True,False,True,False,0
3358,-0.9237993849488977,0.006689172101598107,0.01671131423190117,1.597332295408012,-0.5167123763697445,1.3104503521735884,1,True,False,False,False,False,True,True,False,True,0
3359,-0.9237993849488977,0.7141334408081224,-0.10812980773098047,2.9107103261467966,-0.7635529652137165,0.8212443486434458,1,False,True,False,False,False,True,False,True,True,0
3360,-0.9237993849488977,1.4215777095146467,-1.2525067590573953,-0.37273475070016515,-0.5784225235807375,0.49408783378266274,1,False,False,False,True,False,True,False,True,False,0
3361,-1.7998874548793105,1.4215777095146467,-0.024902393089059373,0.9406432800386195,-0.20816164031477966,0.6047706920813576,1,False,False,True,False,False,True,False,True,False,0
3362,0.828376754911928,-0.7007550966049262,0.8281786069906317,-0.37273475070016515,-0.4550022291587516,1.0175382575599154,0,False,False,False,True,False,True,False,True,False,0
3363,-0.9237993849488977,-0.7007550966049262,-0.08732295407050018,-0.37273475070016515,-0.7635529652137165,0.48736125123412327,1,False,False,False,False,False,True,False,False,False,0
3364,0.828376754911928,-0.7007550966049262,0.7033374850277501,-0.37273475070016515,-0.7018428180027235,0.3448800027059692,0,True,False,False,False,False,True,True,False,True,0
3365,-1.7998874548793105,-1.4081993653114504,-0.6283011492429872,-0.37273475070016515,-0.7018428180027235,0.5998786320460561,1,False,True,False,False,False,True,True,False,True,0
3366,-0.04771131501848488,0.7141334408081224,0.9530197289535134,-0.37273475070016515,-0.7635529652137165,1.3147309047044773,1,False,False,False,True,False,True,False,True,True,0
3367,0.828376754911928,0.7141334408081224,1.306736241181678,-0.37273475070016515,-0.7018428180027235,1.2462420642102572,1,False,False,True,False,False,True,False,True,False,0
3368,-0.04771131501848488,-1.4081993653114504,-0.6699148565639478,2.9107103261467966,-0.4550022291587516,0.7570360606801144,0,False,False,False,True,False,True,False,True,False,0
3369,-0.04771131501848488,-0.7007550966049262,1.785293875372724,-1.0294237660695575,-0.7018428180027235,-1.4682397478776226,0,False,False,False,False,False,True,False,True,False,0
3370,-0.9237993849488977,0.006689172101598107,0.8073717533301514,0.9406432800386195,-0.2698717875257726,-1.1508673530874423,0,True,False,False,False,False,True,False,True,False,0
3371,-0.04771131501848488,1.4215777095146467,-1.231699905396915,0.2839542646692272,-0.6401326707917305,1.1227175483188963,0,False,True,False,False,False,True,False,True,True,0
3372,-0.04771131501848488,0.006689172101598107,1.244315680200237,-1.0294237660695575,-0.5167123763697445,1.046890617771724,0,False,False,False,True,False,True,False,False,False,0
3373,-0.9237993849488977,-0.7007550966049262,0.4952689484229474,0.2839542646692272,-0.3932920819477586,0.5711377793386602,1,False,False,True,False,False,True,False,False,False,0
3374,-0.9237993849488977,0.7141334408081224,-0.5034600272801056,-1.0294237660695575,-0.2698717875257726,1.3495868324559999,0,False,False,False,True,False,True,False,True,False,0
3375,-0.04771131501848488,-1.4081993653114504,-1.1068587834340335,-1.0294237660695575,-0.6401326707917305,1.3251265322794927,0,False,False,False,False,False,True,False,True,True,0
3376,-0.04771131501848488,-0.7007550966049262,1.2027019728792767,-0.37273475070016515,-0.6401326707917305,1.1337246833983243,1,True,False,False,False,False,True,True,False,False,0
3377,-0.04771131501848488,-1.4081993653114504,0.7033374850277501,-1.0294237660695575,-0.6401326707917305,0.6176123496740238,1,False,True,False,False,False,True,True,False,False,0
3378,-0.04771131501848488,0.7141334408081224,-0.4202326126381845,-0.37273475070016515,-0.7018428180027235,0.7130075203624017,0,False,False,False,True,False,True,True,False,True,0
3379,-0.04771131501848488,-0.7007550966049262,-1.0236313687921124,0.2839542646692272,-0.20816164031477966,1.0322144376658198,0,False,False,True,False,False,True,True,False,False,0
3380,-1.7998874548793105,-0.7007550966049262,-1.0028245151316322,-0.37273475070016515,-0.20816164031477966,0.5228286864900586,1,False,False,False,True,False,True,False,False,True,0
3381,-0.04771131501848488,-1.4081993653114504,-0.9820176614711519,2.9107103261467966,-0.2698717875257726,1.1343361909027372,1,False,False,False,False,False,True,False,True,False,0
3382,-0.9237993849488977,-0.7007550966049262,0.01671131423190117,1.597332295408012,-0.7018428180027235,0.4788001461723458,0,True,False,False,False,False,True,True,False,False,0
3383,-0.9237993849488977,0.7141334408081224,-0.10812980773098047,2.9107103261467966,-0.5167123763697445,0.7552015381668764,1,False,True,False,False,False,True,False,True,False,0
3384,-0.9237993849488977,0.006689172101598107,-1.2525067590573953,-0.37273475070016515,-0.5784225235807375,1.163077043610133,0,False,False,False,True,False,True,False,True,True,0
3385,-1.7998874548793105,1.4215777095146467,-0.024902393089059373,0.9406432800386195,-0.2698717875257726,1.1808107612381007,0,False,False,True,False,False,True,False,True,False,0
3386,0.828376754911928,0.006689172101598107,0.8281786069906317,-0.37273475070016515,-0.5784225235807375,0.43354859084580755,0,False,False,False,True,False,True,False,True,True,0
3387,-0.9237993849488977,-1.4081993653114504,-0.08732295407050018,-0.37273475070016515,-0.3315819347367656,0.6903817426991326,1,False,False,False,False,False,True,False,False,False,0
3388,0.828376754911928,1.4215777095146467,0.7033374850277501,-0.37273475070016515,-0.2698717875257726,1.2603067368117489,0,True,False,False,False,False,True,True,False,True,0
3389,-1.7998874548793105,-0.7007550966049262,-0.6283011492429872,-0.37273475070016515,-0.7018428180027235,0.8554887688905557,1,False,True,False,False,False,True,True,False,True,0
3390,-0.04771131501848488,1.4215777095146467,0.9530197289535134,-0.37273475070016515,-0.20816164031477966,0.5320012990562488,1,False,False,False,True,False,True,False,True,True,0
3391,0.828376754911928,0.7141334408081224,1.306736241181678,-0.37273475070016515,-0.4550022291587516,0.2507078470264167,1,False,False,True,False,False,True,False,True,True,0
3392,-0.04771131501848488,-0.7007550966049262,-0.6699148565639478,2.9107103261467966,-0.5167123763697445,0.29718241736178025,1,False,False,False,True,False,True,False,True,True,0
3393,-0.04771131501848488,0.006689172101598107,1.785293875372724,-1.0294237660695575,-0.2698717875257726,-1.2909025715979456,1,False,False,False,False,False,True,False,True,False,0
3394,-0.04771131501848488,-0.7007550966049262,1.3483499485026385,1.597332295408012,-0.7018428180027235,-1.1753276532639494,1,True,False,False,False,False,True,False,True,True,0
3395,0.828376754911928,1.4215777095146467,1.244315680200237,-0.37273475070016515,-0.7018428180027235,0.438440650881109,1,False,True,False,False,False,True,True,False,True,0
3396,1.7044648248423406,1.4215777095146467,0.2872004118181447,0.2839542646692272,-0.4550022291587516,0.6004901395504688,0,False,False,False,True,False,True,False,True,True,0
3397,-1.7998874548793105,0.7141334408081224,-0.7947559785268294,0.9406432800386195,-0.5784225235807375,0.6322885297799281,0,False,False,True,False,False,True,True,False,True,0
3398,-0.04771131501848488,0.7141334408081224,-0.7115285638849084,-0.37273475070016515,-0.7635529652137165,0.697108325247672,0,False,False,False,True,False,True,True,False,False,0
3399,1.7044648248423406,-0.7007550966049262,0.620110070385829,0.2839542646692272,-0.2698717875257726,0.284340759769114,0,False,False,False,False,True,False,True,False,True,0
3400,-0.9237993849488977,0.7141334408081224,0.05832502155286171,-0.37273475070016515,-0.5167123763697445,0.5509580316930418,1,True,False,False,False,True,False,True,False,False,0
3401,-0.04771131501848488,-0.7007550966049262,-0.2745846370148226,-0.37273475070016515,-0.7018428180027235,1.267644826864701,0,False,True,False,False,True,False,True,False,False,0
3402,-0.04771131501848488,1.4215777095146467,-0.8987902468292308,-1.0294237660695575,-0.3932920819477586,0.40052718560752293,1,False,False,False,True,True,False,True,False,False,0
3403,0.828376754911928,-1.4081993653114504,-0.6283011492429872,-0.37273475070016515,-0.7018428180027235,0.8432586188023021,1,False,False,True,False,True,False,True,False,False,0
3404,-0.9237993849488977,-1.4081993653114504,-1.8975192225322837,-1.0294237660695575,-0.20816164031477966,0.3130816124765099,1,False,False,False,True,True,False,True,False,False,0
3405,0.828376754911928,1.4215777095146467,0.45365524110198685,0.2839542646692272,-0.6401326707917305,1.1086528757174046,0,False,False,False,False,True,False,True,False,True,0
3406,-0.9237993849488977,1.4215777095146467,-1.4813821493226784,-1.0294237660695575,-0.3932920819477586,1.163077043610133,0,True,False,False,False,True,False,False,True,True,0
3407,-0.9237993849488977,-0.7007550966049262,1.2859293875211977,-0.37273475070016515,-0.7018428180027235,0.5044834613576783,1,False,True,False,False,True,False,True,False,True,0
3408,-0.9237993849488977,-0.7007550966049262,0.8905991679720725,-0.37273475070016515,-0.3932920819477586,0.7833308833698597,0,False,False,False,True,True,False,True,False,False,0
3409,-0.9237993849488977,-0.7007550966049262,-0.46184631995914505,-0.37273475070016515,-0.5784225235807375,1.0652358429041044,0,False,False,True,False,True,False,True,False,True,0
3410,-0.9237993849488977,0.7141334408081224,-0.17055036871242127,-0.37273475070016515,-0.5167123763697445,0.93865378949068,0,False,False,False,True,True,False,False,True,True,0
3411,-0.9237993849488977,-1.4081993653114504,-1.5854164176250798,-0.37273475070016515,-0.3932920819477586,1.3257380397839054,1,False,False,False,False,True,False,True,False,False,0
3412,-0.9237993849488977,1.4215777095146467,-2.084780905476606,-0.37273475070016515,-0.6401326707917305,0.3779014079442538,1,True,False,False,False,True,False,False,True,True,0
3413,-0.9237993849488977,-0.7007550966049262,-0.7947559785268294,-1.0294237660695575,-0.2698717875257726,0.5491235091798038,1,False,True,False,False,True,False,True,False,False,0
3414,-0.9237993849488977,-1.4081993653114504,-0.46184631995914505,-0.37273475070016515,-0.6401326707917305,0.35955618281187346,0,False,False,False,True,True,False,True,False,True,0
3415,-0.9237993849488977,-1.4081993653114504,0.9946334362744739,0.2839542646692272,-0.4550022291587516,1.058509260355565,1,False,False,True,False,True,False,False,True,False,0
3416,0.828376754911928,0.006689172101598107,0.4952689484229474,-0.37273475070016515,-0.20816164031477966,1.2468535717146698,0,False,False,False,True,True,False,True,False,True,0
3417,-0.9237993849488977,0.7141334408081224,-1.2941204663783559,0.2839542646692272,-0.2698717875257726,1.0193727800731536,0,False,False,False,False,True,False,False,True,False,0
3418,0.828376754911928,0.006689172101598107,-0.33700519799626344,0.2839542646692272,-0.7018428180027235,1.077465992992358,0,True,False,False,False,True,False,True,False,False,0
3419,-0.04771131501848488,0.7141334408081224,1.1610882655583161,-0.37273475070016515,-0.7018428180027235,1.0878616205673735,1,False,True,False,False,True,False,False,True,False,0
3420,0.828376754911928,1.4215777095146467,-1.0860519297735531,-0.37273475070016515,-0.3932920819477586,1.1771417162116247,1,False,False,False,True,True,False,False,True,True,0
3421,0.828376754911928,-1.4081993653114504,0.3704278264600658,-1.0294237660695575,-0.4550022291587516,0.8255249011743344,1,False,False,True,False,False,False,False,False,True,0
